subject_number,0
1,0.6153846153846154
10,0.9166666666666666
11,0.6666666666666666
12,0.9166666666666666
13,0.7692307692307693
14,0.9230769230769231
15,0.5833333333333334
16,0.8333333333333334
17,0.8333333333333334
18,0.8333333333333334
19,0.75
2,0.625
20,0.5833333333333334
3,0.8333333333333334
4,0.8181818181818182
5,0.25
6,0.5909090909090909
7,0.5
8,0.75
9,0.75
